Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Numero Verbali
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Corso G. Salvemini;20;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;0;2
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;11;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;46;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via A. Sobrero;24;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via Giovanni Palatucci;12;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;93;1
2017;11;30;POLIZIA MUNICIPALE;Amministrativa;Via Terni;0;1
2017;11;30;POLIZIA MUNICIPALE;Tributaria;Via C.D. Priocca;8;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;2
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;34;2
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;36;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;49;2
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;49;9
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;142;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Corso Venezia;0;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Largo Toscana;50;2
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Largo Toscana;50;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Largo Toscana;50;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;2
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Strada Delle Ghiacciaie;5;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Strada Delle Ghiacciaie;5;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Via Fr. Saverio Nitti;0;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Via S.Tommaso;17;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;1
2017;12;01;POLIZIA MUNICIPALE;Amministrativa;Via Verolengo;0;1
2017;12;01;POLIZIA MUNICIPALE;Tributaria;Corso Regina Margherita;142;1
2017;12;01;POLIZIA MUNICIPALE;Tributaria;Piazza Della Repubblica;27;1
2017;12;02;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;368;1
2017;12;02;POLIZIA MUNICIPALE;Amministrativa;Via Oropa;68;1
2017;12;02;POLIZIA MUNICIPALE;Amministrativa;Via Oropa;68;1
2017;12;03;POLIZIA MUNICIPALE;Amministrativa;Piazza Vittorio Veneto;4;1
2017;12;03;POLIZIA MUNICIPALE;Amministrativa;Piazzetta Reale;0;1
2017;12;03;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;1
2017;12;03;POLIZIA MUNICIPALE;Amministrativa;Via G.D. Cassini;27;1
2017;12;03;POLIZIA MUNICIPALE;Amministrativa;Via Montebello;9;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Corso Francia;323;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Piazza Rivoli;7;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Piazza S.Carlo;217;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Via Asti;4;1
2017;12;04;POLIZIA MUNICIPALE;Amministrativa;Via Milano;7;1
2017;12;04;POLIZIA MUNICIPALE;Tributaria;Piazza S.Carlo;217;1
2017;12;04;POLIZIA MUNICIPALE;Tributaria;Via Modena;46;1
2017;12;05;A.S.L.;Amministrativa;Via Fossata;0;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;25;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;5
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Piazza C. Bozzolo;0;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Piazza Cln;22;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via A. Farinelli;36;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via A. Sansovino;217;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via B. Luini;59;2
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via C. Pinchia;11;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Duchessa Jolanda;24;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via G.L. Lagrange;35;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Gorizia;132;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Madama Cristina;32;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Montebello;26;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Palmieri;0;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Palmieri;36;1
2017;12;05;POLIZIA MUNICIPALE;Amministrativa;Via Palmieri;40;1
2017;12;05;POLIZIA MUNICIPALE;Tributaria;Corso Regina Margherita;132;1
2017;12;05;POLIZIA MUNICIPALE;Tributaria;Piazza Cln;221;1
2017;12;05;POLIZIA MUNICIPALE;Tributaria;Via A. Bertola;17;1
2017;12;05;QUESTURA;Amministrativa;Via Stradella;157;1
2017;12;05;QUESTURA;Amministrativa;Via Stradella;157;1
2017;12;06;A.S.L.;Amministrativa;Via Veglia;20;1
2017;12;06;GUARDIA DI FINANZA;Amministrativa;Piazza Carlo Felice;60;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;2
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;368;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;185;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;151;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;3
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;22;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;12;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Del Ridotto;0;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Errico Giachino;0;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via L. Cherubini;64;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Lorenzo Bruno;3;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Mario Pannunzio;41;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Matilde Serao;22;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Matilde Serao;22;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Matilde Serao;22;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Monginevro;171;1
2017;12;06;POLIZIA MUNICIPALE;Amministrativa;Via Romagnano;26;1
2017;12;06;POLIZIA MUNICIPALE;Tributaria;Via Teofilo Rossi Di Montelera;0;2
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Corso Unione Sovietica;612;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Corso Unione Sovietica;612;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;3
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;4;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Piazzale Don Giuseppe Pollarolo;0;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Via Enrico Martini Mauri;7;2
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Via Passo Buole;96;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Via Principe Tommaso;15;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Via Silvio Pellico;1;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Via Tunisi;67;1
2017;12;07;POLIZIA MUNICIPALE;Amministrativa;Via V. Lancia;103;1
2017;12;07;POLIZIA MUNICIPALE;Tributaria;Piazza Gran Madre Di Dio;8;1
2017;12;08;POLIZIA MUNICIPALE;Amministrativa;Piazza Castello;153;1
2017;12;08;POLIZIA MUNICIPALE;Amministrativa;Piazza Massaua;9;1
2017;12;08;POLIZIA MUNICIPALE;Amministrativa;Via Principe Tommaso;16;1
2017;12;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Madama Cristina;2;2
2017;12;09;POLIZIA MUNICIPALE;Amministrativa;Via Druento;0;1
2017;12;09;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;30;1
2017;12;09;POLIZIA MUNICIPALE;Amministrativa;Via F. Cirio;7;1
2017;12;10;GUARDIA DI FINANZA;Amministrativa;Corso Sebastopoli;0;1
2017;12;10;POLIZIA MUNICIPALE;Amministrativa;Corso Rosselli;0;3
2017;12;10;POLIZIA MUNICIPALE;Amministrativa;Corso Rosselli;240;7
2017;12;10;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;8
2017;12;10;POLIZIA MUNICIPALE;Amministrativa;Piazza Carignano;0;1
2017;12;10;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;2
2017;12;10;POLIZIA MUNICIPALE;Amministrativa;Via Principe Amedeo;0;1
2017;12;11;GUARDIA DI FINANZA;Amministrativa;Corso Sebastopoli;123;2
2017;12;11;POLIZIA MUNICIPALE;Amministrativa;Corso Xi Febbraio;29;1
2017;12;11;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;1
2017;12;11;POLIZIA MUNICIPALE;Amministrativa;Via Delle Pervinche;50;1
2017;12;11;POLIZIA MUNICIPALE;Amministrativa;Via V. Lancia;121;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;42;2
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Francia;323;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;16;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;4;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;22;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;2
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Xi Febbraio;33;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Corso Xi Febbraio;33;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Lungo Po Alessandro Antonelli;171;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Piazza Omero;0;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Alfiano;16;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Borgosesia;100;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Reymond;8;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Ciamarella;8;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via E. Daneo;22;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via E. Daneo;22;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Exilles;76;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;11;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Paolo Braccini;0;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Rueglio;3;1
2017;12;12;POLIZIA MUNICIPALE;Amministrativa;Via Valgioie;21;1
2017;12;12;POLIZIA MUNICIPALE;Tributaria;Via E. Daneo;22;1
2017;12;12;POLIZIA MUNICIPALE;Tributaria;Via Ventimiglia;26;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Corso P. Maroncelli;2;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;121;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;3
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;2
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Barletta;104;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Barletta;104;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Bernardino Galliari;17;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Bernardino Galliari;20;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;18;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Corte D'appello;10;2
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Giuseppe Fagnano;3;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;11;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via P. Sacchi;2;1
2017;12;13;POLIZIA MUNICIPALE;Amministrativa;Via Pianezza;4;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Casale;8;2
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Casale;8;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Casale;8;2
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Casale;139;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;255;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;0;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;63;7
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;70;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;4
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;31;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Poma;11;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Casalborgone;14;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Casalborgone;14;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Giovanni Somis;13;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Livorno;13;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Porta Palatina;19;2
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Q. Bevilacqua;1;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Tommaso Agudio;22;1
2017;12;14;POLIZIA MUNICIPALE;Amministrativa;Via Tommaso Agudio;22;1
2017;12;14;POLIZIA MUNICIPALE;Tributaria;Via Monginevro;1;1
2017;12;14;POLIZIA MUNICIPALE;Tributaria;Via S.Paolo;3;1
2017;12;14;POLIZIA MUNICIPALE;Tributaria;Via Salbertrand;50;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;145;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;170;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;3;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;3;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;3;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;26;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Piazza Don P. Albera;15;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Alessandro Volta;8;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Bernardino Galliari;4;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via G.F. Napione;47;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Leonardo Da Vinci;38;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Po;14;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Po;14;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Po;14;1
2017;12;15;POLIZIA MUNICIPALE;Amministrativa;Via Principe Tommaso;16;1
2017;12;15;POLIZIA MUNICIPALE;Tributaria;Piazza Don P. Albera;15;1
2017;12;16;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;12;16;POLIZIA MUNICIPALE;Amministrativa;Via Alessandro Volta;8;1
2017;12;16;POLIZIA MUNICIPALE;Amministrativa;Via Broni;11;1
2017;12;16;POLIZIA MUNICIPALE;Amministrativa;Via Cristalliera;12;1
2017;12;16;POLIZIA MUNICIPALE;Amministrativa;Via Virle;19;1
2017;12;17;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;343;1
2017;12;17;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;63;1
2017;12;17;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;1
2017;12;17;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;1
2017;12;17;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;2
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;6;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;35;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;37;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;2
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;70;6
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;70;6
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;70;6
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;31;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Via Adamello;2;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Via Envie;0;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Via Gorizia;56;1
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Via Gorizia;56;2
2017;12;18;POLIZIA MUNICIPALE;Amministrativa;Via San G.B. La Salle;9;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso Bernardino Telesio;72;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;0;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;19;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;21;2
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso Novara;17;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso Novara;27;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso Novara;27;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Piazza Cln;251;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Piazza Cln;259;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Vittoria;0;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Piazza Don P. Albera;5;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Bardonecchia;155;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Della Consolata;1;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Foligno;36;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Giuseppe Garibaldi;43;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Gorizia;52;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Milano;7;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;142;1
2017;12;19;POLIZIA MUNICIPALE;Amministrativa;Via Pianezza;4;1
2017;12;19;POLIZIA MUNICIPALE;Tributaria;Corso Orbassano;399;1
2017;12;19;POLIZIA MUNICIPALE;Tributaria;Via Giuseppe Garibaldi;34;1
2017;12;19;POLIZIA MUNICIPALE;Tributaria;Via Xx Settembre;2;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;0;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;95;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;95;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;167;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Corso Romania;460;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Corso Romania;460;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Via Castelgomberto;161;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Via Livorno;51;1
2017;12;20;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;74;1
2017;12;20;POLIZIA MUNICIPALE;Tributaria;Piazza Derna;221;2
2017;12;21;GUARDIA DI FINANZA;Amministrativa;Corso Sebastopoli;123;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;7;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;7;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;94;2
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Monte Cucco;71;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;0;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Principe Oddone;86;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Principe Oddone;90;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;162;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;166;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Toscana;0;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;28;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;2
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Piazza Solferino;12;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Borgosesia;56;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;21;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Cavour;3;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Fratelli Calandra;9;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Gabriele D'annunzio;0;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via N. Paganini;36;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;377;1
2017;12;21;POLIZIA MUNICIPALE;Amministrativa;Via P. Sacchi;65;1
2017;12;21;POLIZIA MUNICIPALE;Tributaria;Corso Traiano;5;1
2017;12;21;POLIZIA MUNICIPALE;Tributaria;Via Nizza;253;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;94;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Corso Re Umberto;67;3
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via Ada Negri;0;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;4;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;7;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via F. Cigna;114;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via Madama Cristina;63;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via Natale Palli;52;1
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via Rovereto;0;2
2017;12;22;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;31;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;0;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Corso Rosselli;240;7
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;129;2
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;141;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Via Baltea;33;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Via Druento;0;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Via N. Paganini;0;1
2017;12;23;POLIZIA MUNICIPALE;Amministrativa;Via N. Paganini;0;1
2017;12;24;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;0;1
2017;12;24;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;21;1
2017;12;24;POLIZIA MUNICIPALE;Amministrativa;Via R. Leoncavallo;27;1
2017;12;25;POLIZIA MUNICIPALE;Amministrativa;Via P.L. Palestrina;39;2
2017;12;26;POLIZIA MUNICIPALE;Amministrativa;Piazza Castello;155;1
2017;12;26;POLIZIA MUNICIPALE;Amministrativa;Piazza Gran Madre Di Dio;2;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Cosenza;0;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Ferrara;50;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Lombardia;139;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Lombardia;139;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Lombardia;139;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Molise;30;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Molise;30;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Molise;30;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;0;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Taranto;136;1
2017;12;27;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;131;1
